userid,id_tweet,screen_name,created_at,texto_tweet,Numero_pasados,Numero_presentes,Numero_futuros,Numero_Infinitivos,Numero_Gerundios,Verbos_indicativo,Verbos_subjuntivo,Numero_determinantes,Determinantes_masc,Determinantes_fem,Determinantes_sing,Determinantes_plu,Determinantes_articulos,Determinantes_numerales,Determinantes_exclamativos,Determinantes_indefinidos,Determinantes_demostrativos,Determinantes_posesivos,Numero_nombres_propios,Numero_nombres_comunes,Numero_nombres,Nombres_singular,Nombres_plural,Nombres_masculino,Nombres_femenino,Genero_no_detectado,Numero_no_detectado,Numero_preposiciones,Numero_pronombres,Pronombres_masc,Pronombres_fem,Pronombres_sing,Pronombres_plu,Pronombres_personales,Pronombres_relativos,Pronombres_indefinidos,Pronombres_demostrativos,Pronombres_interrogativos,Pronombres_numerales,Pronombres_posesivos,Analisis_sentimiento,Numero_emojis,Numero_hagstags,Numero_webs,Longitud_media_palabras,Moda_palabras_tweet,Mediana_palabras_tweet,Numero_errores,Numero_tipos_de_error,Numero_tildes,Numero_signos_puntuacion,Numero_adjetivos,Adjetivos_masc,Adjetivos_fem,Adjetivos_sing,Adjetivos_plu,Adjetivos_comparativos,Adjetivos_numerales,Adjetivos_calificativos,Media_palabras_por_sintagma,Numero_sintagmas
205868586,_1472604923997011979,angora_ph,2021-12-19T16:29:08.000Z,"El Calvario.
(Escultura de Xema Teno, Campo de Criptana 2021). en Campo de Criptana https://t.co/bWuviwe7Do",0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,8,0,8,0,0,0,0,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.2,2,5,4,1,0,5,0,0,0,0,0,0,0,0,4.333333333333333,9
205868586,_1472870198843641856,angora_ph,2021-12-20T10:03:14.000Z,"El libro de Andrés
El Paisaje Recobrado. en Campo de Criptana https://t.co/CS8JR782oA",0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,5,1,6,1,0,1,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.166666666666667,2,5.0,1,1,1,1,0,0,0,0,0,0,0,0,4.2,5
205868586,_1472978419809935365,angora_ph,2021-12-20T17:13:16.000Z,"Estrellas de Navidad guiándonos el camino.
#movilgrafia
#navidad2021 en Campo de Criptana https://t.co/PeFoR5mBx7",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3,1,0,1,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,,0,1,1,7.769230769230769,2,7,0,0,1,1,0,0,0,0,0,0,0,0,2.8333333333333335,6
205868586,_1473064129741176834,angora_ph,2021-12-20T22:53:51.000Z,"Hoy me han realizado un biopsia, ahora a esperar los resultados del laboratorio. https://t.co/v9MGT6Ydv6",0,1,0,1,0,1,0,3,3,0,2,0,1,0,0,0,0,0,0,3,3,2,1,2,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1,6.5,3,4.0,1,1,0,2,0,0,0,0,0,0,0,0,5.666666666666667,6
205868586,_1473287446125109251,angora_ph,2021-12-21T13:41:14.000Z,Acaba de publicar una foto en Campo de Criptana https://t.co/UrpqSzjpdt,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.2,2,4.5,1,1,0,0,0,0,0,0,0,0,0,0,5,5
205868586,_1473384947595595778,angora_ph,2021-12-21T20:08:40.000Z,Acaba de publicar una foto en Campo de Criptana https://t.co/C4lcJe4ftG,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.2,2,4.5,1,1,0,0,0,0,0,0,0,0,0,0,5.2,5
205868586,_1473426246365335552,angora_ph,2021-12-21T22:52:46.000Z,Acaba de publicar una foto https://t.co/OWg0MrstY2,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7.5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,3
205868586,_1474112108518383621,angora_ph,2021-12-23T20:18:09.000Z,Pilar Alberca al violín. en Campo de Criptana https://t.co/xPI89HAsLU,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4,1,5,1,0,1,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.777777777777778,2,5,1,1,1,1,0,0,0,0,0,0,0,0,3.25,4
205868586,_1474113077268422662,angora_ph,2021-12-23T20:21:59.000Z,Fernando Violero al piano. en Campo de Criptana https://t.co/0bZTiTpmkv,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,4,1,5,1,0,1,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,2,6,1,1,0,1,0,0,0,0,0,0,0,0,3.25,4
205868586,_1474360598838272003,angora_ph,2021-12-24T12:45:33.000Z,"Los bancos mienten, te dicen que con dicho producto no te van a cobrar comisiones y, luego te sablean cuando les da la gana. https://t.co/LmVvfYvZhl",0,5,0,1,0,4,1,2,1,1,1,0,0,0,0,0,0,0,0,4,4,2,2,2,2,0,0,2,5,0,0,3,0,5,0,0,0,0,0,0,,0,0,1,4.96,2,3,0,0,0,3,1,1,0,1,0,0,0,1,8.375,8
205868586,_1474367685723045895,angora_ph,2021-12-24T13:13:43.000Z,"#Repost @angora.ph @download.ins
---
Hola soletes, un afectuoso abrazo navideño de mi parte deseándoles unas felices fiestas, con calurosos momentos familiares y muchísimo amor. https://t.co/DImc6zMcK6",0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,5,6,3,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,3,7.08,8,7,3,2,2,6,7,3,0,2,0,0,0,7,7.888888888888889,9
205868586,_1475640867557974018,angora_ph,2021-12-28T01:32:53.000Z,Me he quedado dormida sentada el pupitre del ordenador. https://t.co/feLGkL9em8,1,1,0,0,0,1,0,2,2,0,2,0,1,0,0,0,0,0,0,2,2,2,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1,7,7,7.0,0,0,0,1,2,0,2,2,0,0,0,2,5,3
205868586,_1475790773153058821,angora_ph,2021-12-28T11:28:33.000Z,"RTVE publica el archivo Franzen, 37.000 fotografías del Madrid de finales del s XIX y principios del XX https://t.co/U2bshGJp3p a través de @xatakafoto",0,1,0,0,0,1,0,6,4,0,4,0,3,2,0,0,0,0,3,9,12,2,3,4,1,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.608695652173913,2,4,2,2,2,2,0,0,0,0,0,0,0,0,7.6,10
205868586,_1475957199943999499,angora_ph,2021-12-28T22:29:53.000Z,"Repartiendo besos en mi muro de Fb, en agradecimiento por las felicitaciones de cumpleaños. https://t.co/STUc0sHKY3",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,5,6,2,2,4,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.733333333333333,2,3,1,1,0,2,0,0,0,0,0,0,0,0,5.833333333333333,6
205868586,_1476164233830223872,angora_ph,2021-12-29T12:12:33.000Z,"Mirar que yo no soy besucona, pero echo de menos ya los besos de amistad.",0,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,3.933333333333333,2,3,2,2,0,2,1,0,1,1,0,0,0,1,6.142857142857143,7
205868586,_1476185092129267716,angora_ph,2021-12-29T13:35:26.000Z,"Hoy  29 de diciembre, se empiezan a saturar ya  las redes, antes de que se bloqueen del todo, aprovecho y os deseo una feliz salida y entrada de Año.  🔔🔔🕛🕛🍾🍾🥂 en Campo de Criptana https://t.co/vHAN7hMUGC",0,4,0,1,0,3,1,4,1,2,2,0,1,1,0,0,0,0,3,4,7,2,1,0,3,4,4,7,5,1,0,1,0,4,0,1,0,0,0,0,,7,0,1,4.676470588235294,2,3.0,1,1,0,4,1,0,0,1,0,0,0,1,6.6875,16
205868586,_1477034654456766465,angora_ph,2021-12-31T21:51:18.000Z,Acaba de publicar una foto en Campo de Criptana https://t.co/wEugY8VPB9,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.2,2,4.5,1,1,0,0,0,0,0,0,0,0,0,0,5.2,5
205868586,_1478158767225200640,angora_ph,2022-01-04T00:18:07.000Z,Acaba de publicar una foto en Campo de Criptana https://t.co/fAj8Gm1bS7,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.2,2,4.5,1,1,0,0,0,0,0,0,0,0,0,0,5.2,5
205868586,_1478162799188713472,angora_ph,2022-01-04T00:34:08.000Z,"Angel yo en compania de Don Quijote y Sancho.
Una mañana cervantina y muy manchega. en Molinos de Campo de Criptana https://t.co/FRl0XBcPSp",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,9,1,10,1,0,0,1,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.363636363636363,2,4.0,3,1,0,2,2,0,2,2,0,0,0,2,4.3,10
205868586,_1478832059053268992,angora_ph,2022-01-05T20:53:32.000Z,Sancho mandando un Whasapp en Molinos de Campo de Criptana https://t.co/TwP169EeZJ,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.545454545454546,2,6,2,1,0,0,0,0,0,0,0,0,0,0,4.6,5
205868586,_1478832599791452164,angora_ph,2022-01-05T20:55:41.000Z,"- ¿Qué tal si nos damos una vuelta?
- Si. en Campo de Criptana https://t.co/5J3tQ15ncG",0,1,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,2,2,4,1,0,0,1,3,3,2,2,0,0,1,0,1,0,0,0,1,0,0,,0,0,1,4.8,3,3,1,1,1,5,0,0,0,0,0,0,0,0,3.4285714285714284,7
205868586,_1478864112440561672,angora_ph,2022-01-05T23:00:55.000Z,Estoy en Instagram como @angora.ph. Instala la aplicación para seguir mis fotos y vídeos. https://t.co/suCjvnKl4e,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,3,5,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,6.6,5,5,0,0,2,1,0,0,0,0,0,0,0,0,4.75,8
205868586,_1479212476701061122,angora_ph,2022-01-06T22:05:11.000Z,Acaba de publicar una foto en El Posito de Campo de Criptana https://t.co/uUks1aZASW,0,1,0,1,0,1,0,2,1,1,2,0,0,0,0,0,0,0,3,1,4,1,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.538461538461538,2,4,2,1,0,0,0,0,0,0,0,0,0,0,5.142857142857143,7
205868586,_1479415728298201089,angora_ph,2022-01-07T11:32:50.000Z,"Pronto hay que recoger y guardar los adornos de Navidad, pero hasta San Antón, Pascuas son.
https://t.co/AnNpmsDGA1",0,2,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,5,0,1,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.823529411764706,3,5,2,2,1,3,0,0,0,0,0,0,0,0,5.571428571428571,7
205868586,_1479843569112395776,angora_ph,2022-01-08T15:52:55.000Z,"Un pequeño viaje de descanso, hasta el próximo reportaje. https://t.co/tu10gzmIOe",0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7.2,2,6.0,0,0,1,2,2,2,0,2,0,0,0,2,5,3
205868586,_1479859418175086599,angora_ph,2022-01-08T16:55:54.000Z,Acaba de publicar una foto en Molinos de Campo de Criptana https://t.co/9gHAI7n7lx,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3,1,4,1,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.916666666666667,2,4.5,1,1,0,0,0,0,0,0,0,0,0,0,6,6
205868586,_1480191518518480899,angora_ph,2022-01-09T14:55:33.000Z,"Cuando voi  al servicio de Taberna de la Caracola (Benicarló) , y paso carca de la cocina y escucho que los chefs están escuchando EL CARRUSEL DEPORTIVO, me traen recuerdos de cuando trabajaba de ayudante de cocina en Restaurante El Piccolo (Campo de Criptana) . https://t.co/FIYyu42hom",1,4,0,0,0,5,0,6,4,2,5,0,1,0,0,0,0,0,10,7,17,5,2,3,2,12,10,9,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1,5.217391304347826,2,5.0,2,1,2,7,0,0,0,0,0,0,0,0,8.619047619047619,21
205868586,_1480671101177200647,angora_ph,2022-01-10T22:41:14.000Z,"Con la bola de Navidad Ferrero Rcher en Peñíscola, Castellón, España https://t.co/vMBElpac9X",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,1,7,1,0,0,1,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.75,2,5.5,2,2,2,2,0,0,0,0,0,0,0,0,4.833333333333333,6
205868586,_1480671464177213445,angora_ph,2022-01-10T22:42:41.000Z,"Visitando la iluminación de Navidad Ferrero Rocher. en Peñíscola, Castellón, España https://t.co/5RiTtO99IO",0,0,0,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,6,1,7,1,0,0,1,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,2,7.0,3,2,3,3,0,0,0,0,0,0,0,0,3.7142857142857144,7
205868586,_1481208482577760258,angora_ph,2022-01-12T10:16:36.000Z,"¿RESFRIADO, GRIPE O COVID-19 POR ÓMICRON? ¿CÓMO DIFERENCIARLOS? https://t.co/K1NsfpNMSz a través de @YouTube",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,4,4,3,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,7.384615384615385,8,6,2,2,3,6,1,1,0,0,0,0,0,1,3.75,8
205868586,_1481224415341948928,angora_ph,2022-01-12T11:19:55.000Z,¡Echa un vistazo al vídeo de Conchi Gallego Angora! #TikTok https://t.co/Rto5OA9FqY,0,1,0,0,0,1,0,2,2,0,2,0,1,0,0,0,0,0,3,2,5,2,0,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,6.636363636363637,7,6,2,2,1,2,0,0,0,0,0,0,0,0,5.2,5
205868586,_1481412840217001991,angora_ph,2022-01-12T23:48:39.000Z,"La vida en rosa, cuando se está jubilado y con fuerzas para vivir disfrutando.
#parejas #playeando #picodeldia #viral
https://t.co/JpDupvPfpx",0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,3,2,1,0,3,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,,0,4,1,6.473684210526316,2,5,0,0,1,2,1,1,0,1,0,0,0,1,6.714285714285714,7
205868586,_1481422338281328640,angora_ph,2022-01-13T00:26:23.000Z,En el rato de la sobremesa #juntos en Taberna de la Caracola https://t.co/kkzFYCs5Fi,0,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,5.538461538461538,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4.25,4
205868586,_1481578634855043079,angora_ph,2022-01-13T10:47:27.000Z,En la playa del Morrongo https://t.co/TYPeyJyWP1 a través de @YouTube,0,0,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,0,1,2,3,1,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,2,4.0,0,0,1,0,1,1,0,0,0,0,0,1,5,4
205868586,_1482806578378117122,angora_ph,2022-01-16T20:06:52.000Z,"He pasado a  un bar de Benicarló, para ver el fútbol de y se les ha ido la señal, creo que la energía que trasmite mi cuerpo es un ibidor, Noes la primera vez que me pasa. Incluso en casa.",0,6,0,1,0,6,0,6,3,3,7,0,0,0,0,0,0,0,2,8,10,8,0,4,4,2,2,5,6,0,0,1,0,4,2,0,0,0,0,0,,0,0,0,3.7,2,3.0,2,2,3,5,1,0,1,1,0,0,1,1,7,16
205868586,_1483040097230594050,angora_ph,2022-01-17T11:34:47.000Z,"Me he dejado el speker con la música olvidado, ahora cinco horas de viaje, con eterno aburrimiento.",0,1,0,1,0,1,0,3,1,1,2,0,0,1,0,0,0,0,0,5,5,4,1,2,2,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,4.882352941176471,2,5,1,1,1,3,2,2,0,2,0,0,0,2,5.5,6
205868586,_1483074400530354188,angora_ph,2022-01-17T13:51:05.000Z,"Cuando ves esto que está a mi espalda, sabes que estas en el terreno de La Mancha, y cerca de casa. Se acabó el enseñar el certificado Covid en los reataurantes valencianos. en Ven y Ven https://t.co/6fBQOKWjJM",1,3,0,1,0,4,0,6,4,1,5,0,0,1,0,0,0,0,4,5,9,4,1,2,2,5,4,6,4,0,1,1,0,1,1,0,2,0,0,0,,0,0,1,4.702702702702703,2,3,2,2,2,4,1,1,0,0,0,0,0,1,6.8,15
205868586,_1483090404727832580,angora_ph,2022-01-17T14:54:41.000Z,Ya me queda menos para estar junto a mi nieto Alberth.,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,4,5,5,1,1,0,1,1,0,0,0,0,0,0,1,6.6,5
205868586,_1483734465071529986,angora_ph,2022-01-19T09:33:57.000Z,"Cristóbal Hara fotografía España a todo color, un país marcado por sus tradiciones https://t.co/SlhTNLU6tI a través de @culturainquieta",0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,3,5,8,3,1,2,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.555555555555555,4,5.0,2,2,4,1,2,1,1,2,0,0,0,2,6.75,8
205868586,_1483963069160165389,angora_ph,2022-01-20T00:42:21.000Z,"Un libro leído en la adolescencia, una película que antes no había viso. Justo la estoy viendo esta noche. LA HISTORIA INTERMINABLE. #Peliculas #fantasia",2,1,0,0,0,2,0,5,1,4,5,0,0,0,0,0,0,0,1,6,7,6,0,2,4,1,1,1,2,0,1,1,0,1,1,0,0,0,0,0,,0,2,0,5.416666666666667,5,5.0,0,0,3,4,2,2,0,2,0,0,0,2,5.375,8
205868586,_1484293184964419585,angora_ph,2022-01-20T22:34:06.000Z,El París de hace 100 años a través de la lente de Jean Pierre Yves Petit https://t.co/yKiHEXHWss a través de @culturainquieta #fotografia,0,1,0,0,0,1,0,3,1,1,2,0,0,1,0,0,0,0,5,5,10,2,1,1,2,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,5.2727272727272725,2,4.0,2,1,3,0,0,0,0,0,0,0,0,0,8,8
205868586,_1484508567411515397,angora_ph,2022-01-21T12:49:57.000Z,"Poetas con luz ambiente, un documental fotográfico sobre autores de Ciudad Real https://t.co/P5u6VDl21F #Poetas #fotografia #exposición",0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,3,6,1,1,2,0,4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,,0,2,1,7.5,11,6.5,1,1,1,1,1,1,0,1,0,0,0,1,6.8,5
205868586,_1484533776902500360,angora_ph,2022-01-21T14:30:08.000Z,"Un lateral del Castillo de Peñarroya. 
Abril del 2021. en Argamasilla De Alba, Castilla-La Mancha, Spain https://t.co/Ea9V8qCizO",0,0,0,0,0,0,0,4,3,0,3,0,2,1,0,0,0,0,8,1,9,1,0,0,0,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.529411764705882,2,5,5,2,0,5,0,0,0,0,0,0,0,0,3.4444444444444446,9
205868586,_1484536211423342599,angora_ph,2022-01-21T14:39:48.000Z,"Vistas enmarcadas.

#igersspain #igersciudadreal #igerclm #turismorural #turismolamancha #peñarroya #fotosconchi #TODOCOLOR #paisajes #igers en Argamasilla De Alba, Castilla-La Mancha, Spain https://t.co/QbxY8rYNzr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,1,9.7,11,10.0,2,2,0,4,1,0,1,0,0,0,0,1,2.6666666666666665,3
205868586,_1484536885510918149,angora_ph,2022-01-21T14:42:29.000Z,Acaba de publicar una foto en Spain https://t.co/UYFui8TXqS,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.5,5,4.5,1,1,0,0,0,0,0,0,0,0,0,0,4.5,4
205868586,_1484538007642259459,angora_ph,2022-01-21T14:46:57.000Z,"Gente descuidada que se deja olvidados sus desperdicios por cualquier sitio.

##conciencia #fotosconchi #TODOCOLOR #entrepiedras #nosehace #fotodocumental en Spain https://t.co/W4tmg0ni6o",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,1,2,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,,0,6,1,8.35,3,9.0,0,0,0,1,2,1,1,1,0,0,0,2,5.166666666666667,6
205868586,_1484539733225230337,angora_ph,2022-01-21T14:53:48.000Z,"Una mirada limpia que refleja juventud, en este adolescente que como tal guarda sus secretos. 

 ✔️   Nos encantó su visita. ✔️

.
#portraitphotography #todocolor #fotosconchi en Campo de Criptana https://t.co/T3opQZ9atY",1,2,0,0,0,3,0,2,1,1,3,0,0,0,0,0,0,0,0,5,5,4,1,1,3,1,0,1,3,0,0,1,0,1,1,0,1,0,0,0,,2,3,1,6.166666666666667,3,4.5,0,0,1,4,3,2,1,1,0,0,0,3,4,12
205868586,_1484552215226425351,angora_ph,2022-01-21T15:43:24.000Z,"#streetphotography #igersspain #igersciudadreal #igersclm #turismorural #turismolamancha #peñarroya #fotosconchi #TODOCOLOR #igers # en Argamasilla De Alba, Castilla-La Mancha, Spain https://t.co/z2XNPvuV5V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,1,9.894736842105264,11,10,1,1,0,3,0,0,0,0,0,0,0,0,2,2
205868586,_1484561702364626944,angora_ph,2022-01-21T16:21:06.000Z,"Una mirada limpia que refleja juventud, en este adolescente que como tal guarda sus secretos. 

 ✔️   Nos encantó su visita. ✔️

.
#portraitphotography #todocolor #fotosconchi en Campo de Criptana https://t.co/niF4SLMuqc",1,2,0,0,0,3,0,2,1,1,3,0,0,0,0,0,0,0,0,5,5,4,1,1,3,1,0,1,3,0,0,1,0,1,1,0,1,0,0,0,,2,3,1,6.166666666666667,3,4.5,0,0,1,4,3,2,1,1,0,0,0,3,3.9166666666666665,12
205868586,_1484672269595160579,angora_ph,2022-01-21T23:40:27.000Z,"Fallece, a los 87 años, el dramaturgo criptanense Domingo Mirás - Manchainformación https://t.co/deuZQCewHm vía @manchainfo",0,1,0,0,0,1,0,3,2,0,1,0,0,1,0,0,0,0,3,3,6,2,1,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7.266666666666667,1,5,2,1,3,3,1,0,0,1,0,0,0,1,4.428571428571429,7
205868586,_1484677536256860166,angora_ph,2022-01-22T00:01:23.000Z,"Ahora toca dormir y descansar, que mañana hay que madrugar. Para  trabajar en una boda como fotógrafa oficial.",0,2,0,4,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5.111111111111111,4,4.0,0,0,1,3,1,0,0,1,0,0,0,1,4.75,8
205868586,_1484677881515098115,angora_ph,2022-01-22T00:02:45.000Z,"Ahora toca dormir y descansar, que mañana hay que madrugar. Para  trabajar en una boda como fotógrafa oficial.
#trabajofotografico #boda",0,2,0,4,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,5.8,4,4.5,0,0,1,3,1,0,0,1,0,0,0,1,4.75,8
205868586,_1485079743640842247,angora_ph,2022-01-23T02:39:36.000Z,Los Mejores Consejos para que tus Baterías Duren Mucho Más https://t.co/UCqoRK8Jdu #consejo #fotografia,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7,3,5,0,0,2,0,0,0,0,0,0,0,0,0,5,5
205868586,_1485575708982366208,angora_ph,2022-01-24T11:30:24.000Z,"Acaba de publicar una foto en Argamasilla De Alba, Castilla-La Mancha, Spain https://t.co/ZtKnSdRxqt",0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,5,1,6,1,0,0,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.769230769230769,5,5,4,2,0,3,0,0,0,0,0,0,0,0,4.142857142857143,7
205868586,_1485576628667310083,angora_ph,2022-01-24T11:34:03.000Z,"Acaba de publicar una foto en Argamasilla De Alba, Castilla-La Mancha, Spain https://t.co/OUg78K86NT",0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,5,1,6,1,0,0,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.769230769230769,5,5,4,2,0,3,0,0,0,0,0,0,0,0,4.428571428571429,7
205868586,_1485577663267938309,angora_ph,2022-01-24T11:38:10.000Z,"Acaba de publicar una foto en Argamasilla De Alba, Castilla-La Mancha, Spain https://t.co/JLk4ev7br4",0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,5,1,6,1,0,0,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.769230769230769,5,5,4,2,0,3,0,0,0,0,0,0,0,0,4.428571428571429,7
205868586,_1485656250159448073,angora_ph,2022-01-24T16:50:26.000Z,"El 24 de enero se celebra el Día Internacional de la Educación, una herramienta poderosa para cambiar el mundo a mejor. https://t.co/5ajyLAlVry",0,1,0,1,0,1,0,7,3,2,5,0,0,2,0,0,0,0,3,3,6,2,0,1,1,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,5.545454545454546,2,3.5,1,1,2,2,2,0,1,2,0,1,0,1,7.111111111111111,9
205868586,_1486749189564469253,angora_ph,2022-01-27T17:13:23.000Z,Se me han ido las neuronas de paseo. https://t.co/l0iIwsC2dy,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,,0,0,1,5.777777777777778,2,3,0,0,0,1,0,0,0,0,0,0,0,0,4.666666666666667,3
205868586,_1486865224615481345,angora_ph,2022-01-28T00:54:28.000Z,MI MUNDO: CARRERA DE LA MUJER CASTILLA LA MANCHA 2014 https://t.co/nmIa8blxmp #recuerdos2014,0,0,0,0,0,0,0,3,0,2,3,0,0,1,0,0,0,0,2,2,4,1,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.75,2,5.5,0,0,0,1,2,0,2,2,0,0,0,2,3.8333333333333335,6
